,Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value
8001,Symptoms of Anxiety Disorder,By Education,United States,Less than a high school diploma,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,27.8
8002,Symptoms of Anxiety Disorder,By Education,United States,High school diploma or GED,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.5
8003,Symptoms of Anxiety Disorder,By Education,United States,Some college/Associate's degree,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,30.2
8004,Symptoms of Anxiety Disorder,By Education,United States,Bachelor's degree or higher,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,25.0
8005,Symptoms of Anxiety Disorder,By Disability status,United States,With disability,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,56.7
8006,Symptoms of Anxiety Disorder,By Disability status,United States,Without disability,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,23.4
8007,Symptoms of Anxiety Disorder,By State,Alabama,Alabama,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,30.7
8008,Symptoms of Anxiety Disorder,By State,Alaska,Alaska,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,30.0
8009,Symptoms of Anxiety Disorder,By State,Arizona,Arizona,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,26.8
8010,Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,30.0
8011,Symptoms of Anxiety Disorder,By State,California,California,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,26.7
8012,Symptoms of Anxiety Disorder,By State,Colorado,Colorado,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,25.7
8013,Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,25.5
8014,Symptoms of Anxiety Disorder,By State,Delaware,Delaware,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,27.5
8015,Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,28.3
8016,Symptoms of Anxiety Disorder,By State,Florida,Florida,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,32.9
8017,Symptoms of Anxiety Disorder,By State,Georgia,Georgia,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,25.3
8018,Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,26.4
8019,Symptoms of Anxiety Disorder,By State,Idaho,Idaho,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,26.0
8020,Symptoms of Anxiety Disorder,By State,Illinois,Illinois,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,28.0
8021,Symptoms of Anxiety Disorder,By State,Indiana,Indiana,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,26.1
8022,Symptoms of Anxiety Disorder,By State,Iowa,Iowa,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,25.3
8023,Symptoms of Anxiety Disorder,By State,Kansas,Kansas,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,30.0
8024,Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,30.7
8025,Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,40.1
8026,Symptoms of Anxiety Disorder,By State,Maine,Maine,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,22.9
8027,Symptoms of Anxiety Disorder,By State,Maryland,Maryland,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.1
8028,Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,27.4
8029,Symptoms of Anxiety Disorder,By State,Michigan,Michigan,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,25.0
8030,Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,21.9
8031,Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,24.6
8032,Symptoms of Anxiety Disorder,By State,Missouri,Missouri,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,27.3
8033,Symptoms of Anxiety Disorder,By State,Montana,Montana,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,23.3
8034,Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,24.5
8035,Symptoms of Anxiety Disorder,By State,Nevada,Nevada,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.7
8036,Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,26.3
8037,Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,25.4
8038,Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.0
8039,Symptoms of Anxiety Disorder,By State,New York,New York,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,27.8
8040,Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.7
8041,Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,27.0
8042,Symptoms of Anxiety Disorder,By State,Ohio,Ohio,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,28.2
8043,Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.4
8044,Symptoms of Anxiety Disorder,By State,Oregon,Oregon,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,32.5
8045,Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,24.3
8046,Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.5
8047,Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,26.6
8048,Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,18.5
8049,Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,33.3
8050,Symptoms of Anxiety Disorder,By State,Texas,Texas,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,31.9
8051,Symptoms of Anxiety Disorder,By State,Utah,Utah,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,26.7
8052,Symptoms of Anxiety Disorder,By State,Vermont,Vermont,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.3
8053,Symptoms of Anxiety Disorder,By State,Virginia,Virginia,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,26.0
8054,Symptoms of Anxiety Disorder,By State,Washington,Washington,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,28.9
8055,Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,26.6
8056,Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,22.8
8057,Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,25.8
8058,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,32.1
8059,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,50.0
8060,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,40.5
8061,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,35.4
8062,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.1
8063,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,22.3
8064,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,15.0
8065,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,16.8
8066,Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,28.8
8067,Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,35.3
8068,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Cis-gender male,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,28.1
8069,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Cis-gender female,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,34.6
8070,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Transgender,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,71.6
8071,Symptoms of Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Gay or lesbian,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,51.2
8072,Symptoms of Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Straight,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.4
8073,Symptoms of Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Bisexual,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,62.4
8074,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,35.7
8075,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,31.6
8076,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,31.1
8077,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,25.0
8078,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,39.5
8079,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,33.9
8080,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,33.9
8081,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,34.6
8082,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,27.9
8083,Symptoms of Anxiety Disorder or Depressive Disorder,By Disability status,United States,With disability,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,62.6
8084,Symptoms of Anxiety Disorder or Depressive Disorder,By Disability status,United States,Without disability,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,27.2
8085,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,34.2
8086,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,34.3
8087,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,30.9
8088,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,34.5
8089,Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,California,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,32.5
8090,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.1
8091,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.2
8092,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,30.4
8093,Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,32.4
8094,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,35.5
8095,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,31.0
8096,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,30.0
8097,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,30.1
8098,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,31.4
8099,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,30.5
8100,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,28.9
8101,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,33.7
8102,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,33.0
8103,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,44.4
8104,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,25.9
8105,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,32.8
8106,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,30.3
8107,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.3
8108,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,25.5
8109,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.2
8110,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,33.7
8111,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,25.5
8112,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,28.1
8113,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,33.2
8114,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,28.7
8115,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,28.1
8116,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,31.7
8117,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,New York,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,32.0
8118,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,32.2
8119,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,30.7
8120,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,31.6
8121,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,34.7
8122,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,37.1
8123,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,27.2
8124,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,32.1
8125,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.2
8126,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,19.9
8127,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,36.8
8128,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,36.3
8129,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,29.9
8130,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,37.5
8131,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,30.7
8132,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,34.1
8133,Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,32.6
8134,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,26.5
8135,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,3.2,37,"Sep 1 - Sep 13, 2021",2021-09-01,2021-09-13,31.1
8136,Symptoms of Depressive Disorder,National Estimate,United States,United States,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,22.3
8137,Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,36.4
8138,Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,26.8
8139,Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,22.3
8140,Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,21.9
8141,Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,15.5
8142,Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,10.7
8143,Symptoms of Depressive Disorder,By Age,United States,80 years and above,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,12.2
8144,Symptoms of Depressive Disorder,By Sex,United States,Male,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,21.2
8145,Symptoms of Depressive Disorder,By Sex,United States,Female,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,23.4
8146,Symptoms of Depressive Disorder,By Gender identity,United States,Cis-gender male,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,20.4
8147,Symptoms of Depressive Disorder,By Gender identity,United States,Cis-gender female,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,23.1
8148,Symptoms of Depressive Disorder,By Gender identity,United States,Transgender,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,62.8
8149,Symptoms of Depressive Disorder,By Sexual orientation,United States,Gay or lesbian,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,38.9
8150,Symptoms of Depressive Disorder,By Sexual orientation,United States,Straight,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,19.6
8151,Symptoms of Depressive Disorder,By Sexual orientation,United States,Bisexual,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,48.8
8152,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.2,38,"Sep 15 - Sep 27, 2021",2021-09-15,2021-09-27,26.8
